,soundID,date_run,followingCount,followerCount,heartCount,videoCount,diggCount,heart
6951437249900842245,6775775661198936065,05/04/21,2,217500,3600000,102,411,3600000
6951108690799889669,6775775661198936065,05/04/21,199,527,718,37,210,718
6936136372658932997,6775775661198936065,05/04/21,381,232,188,12,811,188
6821824206246776069,6775775661198936065,05/04/21,31,7,18,4,1132,18
6951804584880819461,6942594434632075266,05/04/21,595,65200000,1400000000,295,7366,1400000000
6952393019953908993,6942594434632075266,05/04/21,190,4800000,56000000,626,6785,56000000
6950255654367972609,6942594434632075266,05/04/21,46,6700000,95100000,206,2210,95100000
6951841508177743110,6942594434632075266,05/04/21,266,1800000,37400000,250,17200,37400000
6956651346921639173,6942594434632075266,05/04/21,505,7800000,301300000,721,5341,301300000
6951973906597055749,6942594434632075266,05/04/21,27,1300000,6400000,23,40,6400000
6951780984295623941,6942594434632075266,05/04/21,83,3800000,39900000,222,1389,39900000
6951800150599666949,6942594434632075266,05/04/21,1151,4800000,210200000,934,89900,210200000
6953942900304661762,6942594434632075266,05/04/21,74,5100000,78000000,241,2137,78000000
6953533373436529921,6942594434632075266,05/04/21,74,11900000,239100000,460,35300,239100000
6951794248123518213,6942594434632075266,05/04/21,3105,8500000,497800000,1077,115900,497800000
6951786824838794497,6942594434632075266,05/04/21,196,5900000,77800000,328,8863,77800000
6948500566678965509,6942594434632075266,05/04/21,20,9600000,158800000,291,4462,158800000
6950096970941762822,6942594434632075266,05/04/21,2988,5300000,236500000,3055,24200,236500000
6952165189349346565,6942594434632075266,05/04/21,70,680700,12900000,51,1635,12900000
6952563532525309186,6942594434632075266,05/04/21,11,6000000,147100000,437,2455,147100000
6951789628194032898,6942594434632075266,05/04/21,20,4500000,47500000,215,1262,47500000
6956382355909053701,6942594434632075266,05/04/21,616,165500,2000000,1589,3158,2000000
6948416266373811457,6942594434632075266,05/04/21,11,6000000,147100000,437,2455,147100000
6955654627098496262,6942594434632075266,05/04/21,303,1300000,20000000,1625,6,20000000
6951815211766582534,6942594434632075266,05/04/21,118,2100000,49500000,210,7204,49500000
6955113233447423233,6942594434632075266,05/04/21,74,5100000,78000000,241,2137,78000000
6952572719099645189,6942594434632075266,05/04/21,98,55900,1600000,373,67600,1600000
6954479976011894021,6942594434632075266,05/04/21,131,106700,250500,430,15000,250500
6948428037159406850,6942594434632075266,05/04/21,74,5100000,78000000,241,2137,78000000
6951758871169993986,6942594434632075266,05/04/21,74,5100000,78000000,241,2137,78000000
6955530312122256645,6942594434632075266,05/04/21,1251,4100000,106500000,670,14200,106500000
6949535721606745349,6942594434632075266,05/04/21,107,5000000,121500000,995,18600,121500000
6951346965472972033,6942594434632075266,05/04/21,77,1400000,19200000,194,28800,19200000
6954334805576256774,6942594434632075266,05/04/21,192,1100000,39000000,1162,9998,39000000
6957311488851774725,6942594434632075266,05/04/21,28,144500,5600000,288,564,5600000
6950718529884671238,6942594434632075266,05/04/21,274,2300000,72500000,275,76300,72500000
6952561785903779077,6942594434632075266,05/04/21,426,1000000,27900000,988,9662,27900000
6946263237964942597,6942594434632075266,05/04/21,1766,1100000,32100000,470,13800,32100000
6949387359624400134,6942594434632075266,05/04/21,758,649900,19700000,469,40300,19700000
6955599807482252549,6942594434632075266,05/04/21,32,3800000,9300000,71,107,9300000
6952122653859761414,6942594434632075266,05/04/21,431,1900000,22900000,519,6703,22900000
6948857005893324038,6942594434632075266,05/04/21,88,1700000,44000000,1029,6995,44000000
6953704069139598597,6942594434632075266,05/04/21,789,3200000,119700000,922,5119,119700000
6953410951903333637,6942594434632075266,05/04/21,2988,5300000,236500000,3055,24200,236500000
6952562795036626181,6942594434632075266,05/04/21,578,9556,16900,29,15200,16900
6956028989584575750,6942594434632075266,05/04/21,303,1300000,20000000,1625,6,20000000
6952966961198386437,6942594434632075266,05/04/21,124,30400,565500,335,1011,565500
6955133360112946434,6942594434632075266,05/04/21,231,146100,476300,130,16600,476300
6952483102228860165,6942594434632075266,05/04/21,431,1900000,22900000,519,6703,22900000
6947457098125036801,6942594434632075266,05/04/21,57,3000000,54300000,544,20500,54300000
6944021527767567622,6942594434632075266,05/04/21,986,12300,240400,48,3095,240400
6950643299472395526,6942594434632075266,05/04/21,107,5000000,121500000,995,18600,121500000
6953198439299697922,6942594434632075266,05/04/21,82,29900,549600,90,1604,549600
6953035985563176197,6942594434632075266,05/04/21,986,12300,240400,48,3095,240400
6956240985223449862,6705081522996643842,05/04/21,2,217500,3600000,102,411,3600000
6723368867357297926,6705081522996643842,05/04/21,362,84100,843300,90,1897,843300
6938933121987529989,6705081522996643842,05/04/21,215,18400,433200,340,33300,433200
6935627094516894981,6705081522996643842,05/04/21,427,2779,3969,52,2236,3969
6936695889092234501,6705081522996643842,05/04/21,103,2420,30400,157,10100,30400
6942860558538509573,6705081522996643842,05/04/21,96,3371,37200,95,543,37200
6942519855320960261,6705081522996643842,05/04/21,13,3,58,5,18,58
6951498092604673286,6705081522996643842,05/04/21,320,1190,40100,221,6342,40100
6734165858253311238,6705081522996643842,05/04/21,589,45,277,8,4538,277
6951585336757718278,6705081522996643842,05/04/21,2,86,82,4,15,82
6956612411273104645,6705081522996643842,05/04/21,2,4026,932,14,2385,932
6955160780895472901,6705081522996643842,05/04/21,170,148,1247,93,2004,1247
6926073181551873281,6705081522996643842,05/04/21,10000,2907,7960,154,26700,7960
6926991724959026437,6705081522996643842,05/04/21,47,411,114,3,595,114
6949539176547126533,6705081522996643842,05/04/21,101,72,1328,58,299,1328
6944799311171456261,6705081522996643842,05/04/21,71,15,96,4,17600,96
6846030370769767686,6705081522996643842,05/04/21,82,52,405,24,302,405
6929201029368122630,6705081522996643842,05/04/21,486,101,1629,278,20500,1629
6955736543818517766,6705081522996643842,05/04/21,6,112,45700,4,102,45700
6814462439787121922,6705081522996643842,05/04/21,2577,386,7374,272,16800,7374
6944892791965240581,6705081522996643842,05/04/21,497,1132,11700,615,111500,11700
6926890718275357957,6705081522996643842,05/04/21,203,118,1876,257,1661,1876
6943076309408943366,6705081522996643842,05/04/21,904,346,1272,96,7753,1272
6865788657001860358,6705081522996643842,05/04/21,289,11,103,15,476,103
6741895296814501126,6705081522996643842,05/04/21,1852,1795,12000,2356,20500,12000
6950992252655160581,6705081522996643842,05/04/21,369,145,1620,141,4086,1620
6949685262180027653,6705081522996643842,05/04/21,9994,6650,37200,1480,43100,37200
6949705807948762373,6705081522996643842,05/04/21,57,37,483,48,8300,483
6944139930838846725,6705081522996643842,05/04/21,31,13,136,6,242,136
6943562439082528005,6705081522996643842,05/04/21,1637,137,520,37,9983,520
6929516746017688837,6705081522996643842,05/04/21,2502,169,872,90,8198,872
6815982162945330438,6705081522996643842,05/04/21,96,83,518,80,1702,518
6944564087917382917,6705081522996643842,05/04/21,1357,1620,5437,95,747,5437
6956286436480011526,6705081522996643842,05/04/21,835,46,310,5,12500,310
6937853274238356742,6705081522996643842,05/04/21,71,23,70,6,6130,70
6931920099045608709,6705081522996643842,05/04/21,310,60,281,58,1813,281
6957358259435048197,6705081522996643842,05/04/21,209,71,369,25,4042,369
6904474053961108742,6705081522996643842,05/04/21,1413,346,3099,252,410,3099
6804827699681561861,6705081522996643842,05/04/21,3816,1437,8843,1812,35600,8843
6953269428821691654,6705081522996643842,05/04/21,9992,6255,18300,1132,3176,18300
6937278273005030661,6705081522996643842,05/04/21,7,15,103,627,2,103
6935230185214151941,6705081522996643842,05/04/21,84,15,282,60,441,282
6930827874068942086,6705081522996643842,05/04/21,84,15,282,60,441,282
6865002011826359558,6851608429664929794,05/04/21,93,2600000,22600000,60,3326,22600000
6866240754826644741,6851608429664929794,05/04/21,125,146700,8300000,19,1211,8300000
6869055992231890181,6851608429664929794,05/04/21,161,5300000,70500000,315,1418,70500000
6863589621188562182,6851608429664929794,05/04/21,59,827300,14500000,62,481,14500000
6868691985893510406,6851608429664929794,05/04/21,1277,51500000,0,125,17600,2900000000
6902679340044143874,6851608429664929794,05/04/21,275,2300000,14400000,346,25000,14400000
6867622326494694661,6851608429664929794,05/04/21,10,2500000,128600000,1057,2513,128600000
6868323698596777221,6851608429664929794,05/04/21,8,5600000,95500000,266,86,95500000
6921383464688307461,6851608429664929794,05/04/21,713,15200000,271100000,287,7511,271100000
6873104332976393473,6851608429664929794,05/04/21,128,8200000,77800000,182,13400,77800000
6876713198024707333,6851608429664929794,05/04/21,34,1800000,16300000,498,2745,16300000
6862383818687499525,6851608429664929794,05/04/21,118,20500000,1000000000,1061,7708,1000000000
6912106872401120514,6851608429664929794,05/04/21,104,19200000,346700000,292,1286,346700000
6886597912390847750,6851608429664929794,05/04/21,159,4800000,167000000,339,3645,167000000
6885512106825813254,6851608429664929794,05/04/21,85,6400000,178300000,249,2865,178300000
6889372450501545217,6851608429664929794,05/04/21,11,13500000,407500000,797,1631,407500000
6863591773944532230,6851608429664929794,05/04/21,192,1900000,146400000,1309,1323,146400000
6889080620014750978,6851608429664929794,05/04/21,7,1400000,15500000,348,892,15500000
6855387017056914693,6851608429664929794,05/04/21,65,2000000,38400000,220,3429,38400000
6856089250694204677,6851608429664929794,05/04/21,254,830000,12200000,273,19900,12200000
6868041726980803846,6851608429664929794,05/04/21,93,518200,7400000,104,18100,7400000
6874045186440219910,6851608429664929794,05/04/21,169,22800000,777400000,573,9292,777400000
6859748093387083013,6851608429664929794,05/04/21,1428,63700,3800000,21,28800,3800000
6938551367728450822,6851608429664929794,05/04/21,1,1200000,30500000,129,357,30500000
6951943942350834950,6851608429664929794,05/04/21,713,15200000,271100000,287,7511,271100000
6876915834837683461,6851608429664929794,05/04/21,217,613600,7800000,90,6736,7800000
6859079127333342470,6851608429664929794,05/04/21,118,20500000,1000000000,1061,7708,1000000000
6866948447392582917,6851608429664929794,05/04/21,105,5700000,134600000,254,6333,134600000
6942520003736505606,6851608429664929794,05/04/21,1,1200000,30500000,129,357,30500000
6867478401830243586,6851608429664929794,05/04/21,156,40900,1400000,3,2143,1400000
6867863002046123269,6851608429664929794,05/04/21,16,84600,1300000,21,847,1300000
6862849783325838598,6851608429664929794,05/04/21,8,532400,5000000,60,8899,5000000
6869148094244637958,6851608429664929794,05/04/21,44,155000,5100000,172,1769,5100000
6874356892089470214,6851608429664929794,05/04/21,10,2500000,128600000,1057,2513,128600000
6876425060542909702,6851608429664929794,05/04/21,244,1500000,39700000,525,2885,39700000
6869108193654541573,6851608429664929794,05/04/21,24,17900,1300000,35,1926,1300000
6926894915104279810,6851608429664929794,05/04/21,9,10300000,300400000,1015,3102,300400000
6895322573953862913,6851608429664929794,05/04/21,94,683900,6500000,482,2748,6500000
6869970699700702470,6851608429664929794,05/04/21,386,3200000,126200000,1828,64900,126200000
6862872802316307717,6851608429664929794,05/04/21,192,1900000,146400000,1309,1323,146400000
6890526654754458885,6851608429664929794,05/04/21,6,1500000,19100000,371,141,19100000
6869506337491979526,6851608429664929794,05/04/21,69,21600000,1200000000,979,10800,1200000000
6875698194622205186,6851608429664929794,05/04/21,144,3800000,116700000,614,1881,116700000
6887753850447613189,6851608429664929794,05/04/21,10,225900,1800000,17,1355,1800000
6893915146159279361,6851608429664929794,05/04/21,258,744800,10700000,308,2564,10700000
6870997059302968582,6851608429664929794,05/04/21,277,5700000,161500000,241,1850,161500000
6893954655680843010,6851608429664929794,05/04/21,249,12400000,394000000,510,9434,394000000
6867868832917245190,6851608429664929794,05/04/21,0,224100,2500000,167,476,2500000
6868580338600283398,6851608429664929794,05/04/21,569,29600000,573100000,833,17500,573100000
6935347057360243974,6851608429664929794,05/04/21,5,466100,1900000,93,450,1900000
6928848506832669957,6704985044194166786,05/04/21,7,233800,7000000,25,18600,7000000
6952154908447526150,6704985044194166786,05/04/21,200,451000,5500000,25,1084,5500000
6919994887093947650,6704985044194166786,05/04/21,1408,961900,14800000,470,6135,14800000
6916663739366247685,6704985044194166786,05/04/21,14,370600,3700000,88,717,3700000
6918236674275265797,6704985044194166786,05/04/21,1638,960400,16900000,98,2355,16900000
6919188374691581185,6704985044194166786,05/04/21,226,1200000,14500000,397,1246,14500000
6920948614390959361,6704985044194166786,05/04/21,319,748200,12500000,1624,1966,12500000
6944427762371300613,6704985044194166786,05/04/21,10,750400,18800000,523,1955,18800000
6936991502241516805,6704985044194166786,05/04/21,19,1600000,27500000,29,47,27500000
6938922627750841605,6704985044194166786,05/04/21,1408,961900,14800000,470,6135,14800000
6954766315664035077,6704985044194166786,05/04/21,141,552200,4500000,50,1066,4500000
6953651601663937798,6704985044194166786,05/04/21,60,705600,36800000,265,12700,36800000
6954946392884366598,6704985044194166786,05/04/21,462,18400,1300000,117,5141,1300000
6911877657248435462,6704985044194166786,05/04/21,13,667300,6200000,89,84,6200000
6870962492554611969,6704985044194166786,05/04/21,81,1300000,14200000,127,2078,14200000
6951442319144979717,6704985044194166786,05/04/21,43,12600,904500,9,3980,904500
6926774126338215173,6704985044194166786,05/04/21,664,7400000,463500000,4512,14400,463500000
6950922751779687686,6704985044194166786,05/04/21,51,116500,836600,7,193,836600
6930977355271900421,6704985044194166786,05/04/21,179,106900,813300,83,465,813300
6929674678529248518,6704985044194166786,05/04/21,82,87800,759900,14,184,759900
6938060732420377861,6704985044194166786,05/04/21,117,282300,1900000,103,253,1900000
6954322871514565894,6704985044194166786,05/04/21,0,43400,1700000,12,42,1700000
6938157109213138182,6704985044194166786,05/04/21,0,23500,725100,39,142,725100
6953020382710369541,6704985044194166786,05/04/21,48,273900,709600,109,397,709600
6931888981537852678,6704985044194166786,05/04/21,55,120000,5000000,143,189,5000000
6956977072527117574,6704985044194166786,05/04/21,0,43400,1700000,12,42,1700000
6922114585826790661,6704985044194166786,05/04/21,9571,70500,1600000,115,34800,1600000
6912897865626946822,6704985044194166786,05/04/21,236,225800,2000000,477,2896,2000000
6957020418548960517,6704985044194166786,05/04/21,15,1600000,24800000,283,886,24800000
6951421416726187270,6704985044194166786,05/04/21,3250,314000,12600000,656,30800,12600000
6909629119756111109,6704985044194166786,05/04/21,346,49600,1400000,237,20700,1400000
6909616301514247429,6704985044194166786,05/04/21,145,1100000,15800000,910,703,15800000
6946941356870847750,6704985044194166786,05/04/21,29,165200,4200000,211,803,4200000
6824079436049042694,6704985044194166786,05/04/21,130,607100,12200000,507,4978,12200000
6935869796533816581,6704985044194166786,05/04/21,116,537900,15300000,750,8442,15300000
6948249014248787205,6704985044194166786,05/04/21,0,30600,617800,280,254,617800
